artist_name,track_name,release_date,genre,len
fred astaire,they can't take that away from me,2003,Jazz,30
eva cassidy,american tune,2003,Jazz,78
the andrews sisters,"run, rabbit, run",2003,Jazz,96
between the buried and me,ad a dglgmut,2003,Jazz,171
backini,pyramind,2003,Jazz,148
soel,my singing soul,2003,Jazz,121
nat king cole,love is a many splendored thing,2003,Jazz,56
son boricua,volare,2003,Jazz,87
between the buried and me,mordecai,2003,Jazz,93
eva cassidy,true colors,2003,Jazz,84
lionel hampton,lavender coffin,2003,Jazz,163
katie melua,the closest thing to crazy,2003,Jazz,57
the dining rooms,tunnel,2003,Jazz,116
bent,moonbeams,2003,Jazz,68
devin townsend band,deadhead,2003,Jazz,37
the cat empire,the lost song,2003,Jazz,47
people under the stairs,tales of kidd drunkadelic,2003,Jazz,161
the cinematic orchestra,the awakening of a woman,2003,Jazz,56
kirk whalum,do you feel me,2003,Jazz,65
people under the stairs,the breakdown,2003,Jazz,171
groove armada,hands of time,2003,Jazz,43
nujabes,beat laments the world,2003,Jazz,11
louis armstrong,we have all the time in the world,2003,Jazz,20
nujabes,the final view,2003,Jazz,25
bent,so long without you,2003,Jazz,10
steve tyrell,i've got a crush on you,2003,Jazz,30
de-phazz,cut the jazz,2003,Jazz,43
will downing,a million ways,2003,Jazz,155
nujabes,highs 2 lows (feat. cise starr from cyne),2003,Jazz,65
kenny g,everlasting,2003,Jazz,38
soel,le vicomte,2003,Jazz,155
michael henderson,"take me, i'm yours",2003,Jazz,26
richard bona,kalabancoro,2003,Jazz,137
the rh factor,how i know,2003,Jazz,72
glenn miller,sweet potato piper,2003,Jazz,43
tord gustavsen trio,where breathing starts,2003,Jazz,21
backini,who's mad @ who,2003,Jazz,194
a tribe called quest,glamour & glitz,2003,Jazz,198
unkle,in a state,2003,Jazz,39
glenn miller,indian summer,2003,Jazz,48
cassandra wilson,fragile,2003,Jazz,59
regina carter,pavane,2003,Jazz,73
a tribe called quest,"peace, prosperity & paper",2003,Jazz,188
the andrews sisters,"oh johnny, oh johnny, oh!",2003,Jazz,42
chris botti,make someone happy,2004,Jazz,24
pieces of a dream,philly high,2004,Jazz,171
tony bennett,my favorite things,2004,Jazz,64
de la soul,shopping bags (she got from you),2004,Jazz,143
madeleine peyroux,no more,2004,Jazz,38
kenny g,how could an angel break my heart,2004,Jazz,78
special efx,get on up,2004,Jazz,180
maze,ain't it strange,2004,Jazz,67
rjd2,making days longer,2004,Jazz,48
necrophagist,ignominious & pale,2004,Jazz,33
the pharcyde,illusions,2004,Jazz,197
jamie cullum,i get a kick out of you,2004,Jazz,59
necrophagist,diminished to b,2004,Jazz,31
pete rock,its a love thing,2004,Jazz,148
bent,exercise 4,2004,Jazz,162
bobby darin,the curtain falls,2004,Jazz,41
fourplay,play around it,2004,Jazz,86
necrophagist,epitaph,2004,Jazz,38
skalpel,sculpture,2004,Jazz,118
blockhead,jet son,2004,Jazz,148
flunk,spring to kingdom come,2004,Jazz,138
mark rae,lavish,2004,Jazz,72
the dillinger escape plan,we are the storm,2004,Jazz,67
the dillinger escape plan,van damsel,2004,Jazz,70
quo vadis,silence calls the storm,2004,Jazz,131
necrophagist,foul body autopsy,2004,Jazz,67
necrophagist,to breathe in a casket,2004,Jazz,64
sporto kantès,surprise,2004,Jazz,69
blockhead,triptych part 3,2004,Jazz,4
amp fiddler,you play me,2004,Jazz,41
maze,too many games,2004,Jazz,80
bunk johnson,low down blues,2004,Jazz,159
necrophagist,symbiotic in theory,2004,Jazz,33
de la soul,verbal clap,2004,Jazz,191
rjd2,someone's second kiss,2004,Jazz,9
thad jones,big dipper,2004,Jazz,152
diana krall,narrow daylight,2004,Jazz,64
fats waller,honeysuckle rose,2004,Jazz,43
donny hathaway,superwoman,2004,Jazz,40
renee olstead,breaking up is hard to do,2004,Jazz,64
de la soul,much more (feat. yummy),2004,Jazz,162
the bad plus,and here we test our powers of observation,2004,Jazz,114
candiria,blood,2004,Jazz,93
the dillinger escape plan,unretrofied,2004,Jazz,67
madeleine peyroux,weary blues,2004,Jazz,64
chris botti,no ordinary love,2004,Jazz,21
boney james,pure,2004,Jazz,54
brad mehldau trio,everything in its right place,2004,Jazz,44
sun ra,springtime again,2004,Jazz,3
bing crosby,dream a little dream of me,2004,Jazz,76
zero 7,somersault,2004,Jazz,55
anthony wonsey trio,the peacocks,2004,Jazz,13
zero 7,passing by,2004,Jazz,36
zero 7,warm sound,2004,Jazz,48
marcus johnson,18th & m,2004,Jazz,117
nancy wilson,i wish you love,2004,Jazz,45
eliane elias,"baubles, bangles and beads",2004,Jazz,31
chris botti,when i fall in love,2004,Jazz,19
sun ra,door of the cosmos,2004,Jazz,6
donny hathaway,yesterday,2004,Jazz,35
necrophagist,only ash remains,2004,Jazz,42
tony bennett,close enough for love,2004,Jazz,50
the dillinger escape plan,panasonic youth,2004,Jazz,76
necrophagist,the stillborn one,2004,Jazz,42
chris botti,cinema paradiso,2004,Jazz,36
"harry connick, jr.",for once in my life,2004,Jazz,45
the dillinger escape plan,sunshine the werewolf,2004,Jazz,65
kay starr,"""it’s a good day""",2004,Jazz,54
renee olstead,what a difference a day makes,2004,Jazz,41
chris botti,nearness of you,2004,Jazz,30
zero 7,morning song,2004,Jazz,25
boney james,here she comes,2004,Jazz,147
susumu yokota,blue sky and yellow sunflower,2004,Jazz,117
wayman tisdale,ready to hang,2004,Jazz,72
necrophagist,fermented offal discharge,2004,Jazz,101
jamie cullum,these are the days,2004,Jazz,63
fennesz,transit (feat. david sylvian),2004,Jazz,48
jamie cullum,all at sea,2004,Jazz,60
flunk,blind my mind,2004,Jazz,71
diana krall,the girl in the other room,2004,Jazz,60
johnny mathis,a certain smile,2004,Jazz,34
emanon,six million ways,2005,Jazz,142
karin krog,meaning of love,2005,Jazz,52
"earth, wind & fire",pure gold,2005,Jazz,152
joe bataan,call my name,2005,Jazz,41
cantoma,the call,2005,Jazz,119
cantoma,moonsmith,2005,Jazz,102
artie shaw,all the things you are,2005,Jazz,27
ann hampton callaway,slow,2005,Jazz,96
sunn 0))),it took the night to believe,2005,Jazz,33
yonderboi,before you snap,2005,Jazz,31
lee ritenour,mr. briefcase,2005,Jazz,75
fattburger,groovin',2005,Jazz,48
artie shaw,deep in a dream,2005,Jazz,47
robert glasper,rise and shine,2005,Jazz,183
herbie mann,one note samba,2005,Jazz,33
streetwize,"me, myself and i",2005,Jazz,166
sola rosa,redeemer,2005,Jazz,75
denis solee,you make me feel so young,2005,Jazz,53
jamiroquai,starchild,2005,Jazz,134
chris botti,my one and only love,2005,Jazz,41
between the buried and me,roboturner,2005,Jazz,130
jamiroquai,hot tequila brown,2005,Jazz,101
lizz wright,a taste of honey,2005,Jazz,34
fat freddy's drop,dark days,2005,Jazz,79
"earth, wind & fire",to you (feat. brian mcknight),2005,Jazz,79
meshuggah,disenchantment,2005,Jazz,26
meshuggah,dehumanization,2005,Jazz,44
tommy dorsey,east of the sun (and west of the moon),2005,Jazz,25
meshuggah,imprint of the un-saved,2005,Jazz,10
meshuggah,mind's mirrors,2005,Jazz,37
no blues,columbus stockade,2005,Jazz,34
unkle,be there,2005,Jazz,76
the pharcyde,passing me by,2005,Jazz,136
meshuggah,in death,2005,Jazz,31
tito nieves,i'll always love you,2005,Jazz,39
chris botti,let there be love,2005,Jazz,19
lemon jelly,'68 aka only time,2005,Jazz,14
chris botti,good morning heartache,2005,Jazz,64
meshuggah,autonomy lost,2005,Jazz,12
roberta flack,if i ever see you again,2005,Jazz,58
denis solee,one for my baby,2005,Jazz,59
brian simpson,and the story goes,2005,Jazz,181
glenn miller,we can live on love,2005,Jazz,28
darondo,let my people go,2005,Jazz,57
thievery corporation,marching the hate machines (into the sun) featuring the flaming lips,2005,Jazz,39
nils,pacific coast highway,2005,Jazz,94
breakestra,hiding,2005,Jazz,69
katie melua,nine million bicycles,2005,Jazz,44
chuck loeb,tropical,2005,Jazz,81
the budos band,the volcano song,2005,Jazz,119
eugene mcdaniels,sagittarius red,2005,Jazz,43
nostalgia 77,seven nation army (feat. alice russell),2005,Jazz,67
wax tailor,hypnosis theme,2005,Jazz,46
jamiroquai,(don't) give hate a chance,2005,Jazz,144
denis solee,come fly with me,2005,Jazz,31
between the buried and me,selkies: the endless obsession,2005,Jazz,63
fattburger,trail of tears,2005,Jazz,41
chuck loeb,the music inside,2005,Jazz,92
lizz wright,hit the ground,2005,Jazz,35
thievery corporation,doors of perception featuring gunjan,2005,Jazz,183
sara gazarek,yours,2005,Jazz,49
chris botti,are you lonesome tonight?,2005,Jazz,50
wax tailor,que sera,2005,Jazz,71
breakestra,how do you really feel,2005,Jazz,87
thievery corporation,warning shots featuring sleepy wonder and gunjan,2005,Jazz,83
eugene mcdaniels,cherrystones,2005,Jazz,68
betty carter,'round midnight,2005,Jazz,47
nickodemus,give the drummer some,2005,Jazz,171
euge groove,get em goin',2005,Jazz,128
denis solee,all the way,2005,Jazz,40
the budos band,"monkey see, monkey do",2005,Jazz,88
walter beasley,people make the world go round,2005,Jazz,70
chuck loeb,while we speak,2005,Jazz,172
the budos band,budos theme,2005,Jazz,58
streetwize,rock the boat,2005,Jazz,188
stéphane pompougnac,here is to you,2005,Jazz,42
fat freddy's drop,cay's crays,2005,Jazz,135
blockhead,expiration date,2005,Jazz,7
charlie haden,this is not america,2005,Jazz,75
nickodemus,mystery of life,2005,Jazz,26
cyne,maintain,2005,Jazz,180
moka only,more soup,2006,Jazz,114
rick braun,cadillac slim,2006,Jazz,53
zero 7,if i can't have you,2006,Jazz,31
visioneers,it's simple,2006,Jazz,158
nick colionne,high flyin',2006,Jazz,168
dj shadow,this time (i'm gonna try it my way),2006,Jazz,55
between the buried and me,blackened,2006,Jazz,94
dave koz,in the name of love,2006,Jazz,192
pink martini,brazil,2006,Jazz,27
nightmares on wax,deep down,2006,Jazz,80
naoki kenji,let it flow,2006,Jazz,63
madeleine peyroux,half the perfect world,2006,Jazz,51
tito rojas,también nos duele,2006,Jazz,58
nightmares on wax,pudpots,2006,Jazz,7
peter white,one on one,2006,Jazz,50
juliana aquino,i will survive,2006,Jazz,77
pink martini,the gardens of sampson & beasley,2006,Jazz,38
between the buried and me,cemetary gates,2006,Jazz,89
between the buried and me,three of a perfect pair,2006,Jazz,23
alif tree,forgotten places,2006,Jazz,69
the faceless,an autopsy,2006,Jazz,54
oli silk,eve's song,2006,Jazz,134
the faceless,pestilence,2006,Jazz,102
pink martini,song of the black lizard,2006,Jazz,29
the faceless,leica,2006,Jazz,62
bonobo,walk in the sky,2006,Jazz,69
juliana aquino,i'm so glad that i'm a woman,2006,Jazz,32
bonobo,if you stayed over,2006,Jazz,32
roberta flack,tonight i celebrate my love,2006,Jazz,53
zero 7,dreaming,2006,Jazz,40
oli silk,hats off,2006,Jazz,172
marc moulin,balek,2006,Jazz,117
fourplay,sunday morning,2006,Jazz,108
boney james,breathe,2006,Jazz,152
tony bennett,sing you sinners,2006,Jazz,74
rjd2,disconnected,2006,Jazz,190
devin townsend band,vampira,2006,Jazz,45
ron carter,bye bye blackbird,2006,Jazz,55
kenny g,as time goes by,2006,Jazz,33
nujabes,still talking to you,2006,Jazz,4
jojo effect,moods,2006,Jazz,63
malene mortensen,at last,2006,Jazz,25
jamiroquai,runaway,2006,Jazz,96
scott grooves,mothership reconnection (feat.parliament/funkadelic),2006,Jazz,40
radio citizen,everything (feat. bajka),2006,Jazz,107
nightmares on wax,the sweetest,2006,Jazz,9
fourplay,my love's leavin' (feat. michael mcdonald),2006,Jazz,67
kenny g,you raise me up,2006,Jazz,46
nightmares on wax,damn,2006,Jazz,49
madeleine peyroux,the summer wind,2006,Jazz,53
pink martini,hang on little tomato,2006,Jazz,53
medeski scofield martin & wood,little walter rides again,2006,Jazz,39
the bamboos,the wilhelm scream (feat. megan washington),2006,Jazz,52
madeleine peyroux,smile,2006,Jazz,51
kenny g,yesterday,2006,Jazz,45
emancipator,first snow,2006,Jazz,43
pink martini,aspettami,2006,Jazz,40
peter white,sunny,2006,Jazz,64
charlie haden,la pasionaria,2006,Jazz,78
steve oliver,feeling good,2006,Jazz,82
dean martin,my heart reminds me,2006,Jazz,31
nick colionne,rainy night in georgia,2006,Jazz,68
madeleine peyroux,california rain,2006,Jazz,56
lollo meier,china boy,2006,Jazz,84
the black seeds,one by one,2006,Jazz,55
zero 7,left behind,2006,Jazz,20
kenny g,the way we were,2006,Jazz,27
juliana aquino,on the radio,2006,Jazz,102
pacha massive,don't let go,2007,Jazz,78
the dear hunter,evicted,2007,Jazz,72
belleruche,northern girls,2007,Jazz,102
devin townsend,by your command,2007,Jazz,139
ike quebec,goin' home,2007,Jazz,170
tosca,natural high,2007,Jazz,133
nils landgren funk unit,freak u,2007,Jazz,74
dj jazzy jeff,all i know feat. c.l. smooth,2007,Jazz,172
jamie cullum,give me the simple life,2007,Jazz,60
the dear hunter,the church and the dime,2007,Jazz,69
unkle,keys to the kingdom,2007,Jazz,68
benny goodman,moonglow,2007,Jazz,55
herbie hancock,the tea leaf prophecy (lay down your arms),2007,Jazz,109
the dear hunter,where the road parts,2007,Jazz,48
bobby darin,minnie the moocher,2007,Jazz,66
jay soto,stay awhile,2007,Jazz,92
the dear hunter,the bitter suite iii: embrace,2007,Jazz,56
koop,let's elope,2007,Jazz,47
joe sample,end of the line,2007,Jazz,30
eric marienthal,your move,2007,Jazz,184
jay soto,holding on,2007,Jazz,31
delicatessen,you're getting to be a habit with me,2007,Jazz,47
melody gardot,some lessons,2007,Jazz,81
wax tailor,sometimes,2007,Jazz,13
abbey lincoln,throw it away,2007,Jazz,95
bob baldwin,too late,2007,Jazz,179
blue six,aquarian angel,2007,Jazz,97
herbie hancock,river,2007,Jazz,84
the juju orchestra,kind of latin rhythm,2007,Jazz,152
delicatessen,in a mellow tone,2007,Jazz,40
gypsy swing revue,puttin' on the ritz,2007,Jazz,127
nujabes,after hanabi -listen to my beats-,2007,Jazz,12
paul brown,i say a little prayer,2007,Jazz,26
jane monheit,a time for love,2007,Jazz,61
the dear hunter,smiling swine,2007,Jazz,124
saint privat,"un, deux, trois",2007,Jazz,54
koop,i see a different you,2007,Jazz,26
koop,whenever there is you,2007,Jazz,18
dj vadim,black is the night,2007,Jazz,110
stacey kent,landslide,2007,Jazz,61
rodney hunter,huntermatic,2007,Jazz,98
the budos band,chicago falcon,2007,Jazz,100
stacey kent,never let me go,2007,Jazz,32
candy dulfer,11:58,2007,Jazz,22
jackiem joyner,elevation,2007,Jazz,193
natalie cole,our love is here to stay,2007,Jazz,27
koop,koop island blues,2007,Jazz,24
sara gazarek,and so it goes,2007,Jazz,50
the dillinger escape plan,milk lizard,2007,Jazz,118
gary smith,black orpheus,2007,Jazz,7
chinese man,washington square,2007,Jazz,65
chinese man,i've got that tune,2007,Jazz,49
waldeck,memories,2007,Jazz,30
belleruche,minor swing,2007,Jazz,148
jamie cullum,where is your heart at?,2007,Jazz,44
between the buried and me,prequel to the sequel,2007,Jazz,198
the dear hunter,his hands matched his tongue,2007,Jazz,55
alfonso ponticelli,lito's place,2007,Jazz,80
the dear hunter,blood of the rose,2007,Jazz,63
wax tailor,once upon a past,2007,Jazz,24
the dear hunter,1878,2007,Jazz,109
the dear hunter,the pimp and the priest,2007,Jazz,87
between the buried and me,informal gluttony,2007,Jazz,141
sinne eeg,hours of ours,2007,Jazz,50
waldeck,midsummer night blues,2007,Jazz,37
marcus johnson,believe,2007,Jazz,125
between the buried and me,white walls,2007,Jazz,111
the dillinger escape plan,mouth of ghosts,2007,Jazz,26
jonathan butler,rio,2008,Jazz,93
have a nice life,telephony,2008,Jazz,44
susie arioli,blue skies,2008,Jazz,35
ugly duckling,einstein do it,2008,Jazz,107
ethel waters,stormy weather,2008,Jazz,70
jeff lorber,heard that,2008,Jazz,101
esperanza spalding,espera,2008,Jazz,68
eva cassidy,blue eyes crying in the rain,2008,Jazz,39
meshuggah,this spiteful snake,2008,Jazz,66
club des belugas,what is jazz,2008,Jazz,87
thievery corporation,retaliation suite,2008,Jazz,35
meshuggah,pravus,2008,Jazz,72
the faceless,xenochrist,2008,Jazz,54
the faceless,planetary duality ii: a prophecies fruition,2008,Jazz,83
mr. scruff,music takes me up,2008,Jazz,66
kirk whalum,when can i see you,2008,Jazz,42
meshuggah,electric red,2008,Jazz,74
have a nice life,earthmover,2008,Jazz,65
esperanza spalding,i adore you,2008,Jazz,2
the faceless,planetary duality i: hideous revelation,2008,Jazz,32
meshuggah,pineal gland optics,2008,Jazz,80
paolo fresu,mare nostrum,2008,Jazz,20
brian simpson,above the clouds,2008,Jazz,149
thievery corporation,vampires,2008,Jazz,109
warren hill,gimme some,2008,Jazz,107
brenda boykin,love is in town,2008,Jazz,38
lizz wright,speak your heart,2008,Jazz,54
nightmares on wax,be there,2008,Jazz,28
esperanza spalding,love in time,2008,Jazz,52
nicola conte,like leaves in the wind,2008,Jazz,155
origin,the aftermath,2008,Jazz,109
the faceless,sons of belial,2008,Jazz,73
the faceless,prison born,2008,Jazz,56
montefiori cocktail,gipsy woman,2008,Jazz,164
montefiori cocktail,sunny,2008,Jazz,98
cynic,the space for this,2008,Jazz,72
gramatik,sumthin',2008,Jazz,53
the faceless,coldly calculated design,2008,Jazz,85
caravan palace,bambous,2008,Jazz,12
artie shaw,the chant,2008,Jazz,175
al jarreau,you ought to be with me,2008,Jazz,99
carol welsman,memories of you,2008,Jazz,37
meshuggah,combustion,2008,Jazz,67
nicole henry,make it last,2008,Jazz,45
meshuggah,obzen,2008,Jazz,54
eric darius,goin' all out,2008,Jazz,89
brian simpson,what cha gonna do?,2008,Jazz,192
have a nice life,the big gloom,2008,Jazz,106
have a nice life,i don't love,2008,Jazz,36
have a nice life,bloodhail,2008,Jazz,148
large professor,sewin'love,2008,Jazz,51
roy hargrove,strasbourg / st. denis,2008,Jazz,130
meshuggah,bleed,2008,Jazz,96
caravan palace,suzy,2008,Jazz,42
thievery corporation,sound the alarm,2008,Jazz,43
michael lington,it's too late,2008,Jazz,60
marc antoine,funky picante,2008,Jazz,105
harry james,"it's been a long, long time",2008,Jazz,52
have a nice life,hunter,2008,Jazz,49
meshuggah,dancers to a discordant system,2008,Jazz,136
the faceless,ancient covenant,2008,Jazz,70
gramatik,don't get weary,2008,Jazz,27
nat king cole,stay as sweet as you are,2008,Jazz,38
pharoah sanders,you've got to have freedom,2008,Jazz,58
thievery corporation,the numbers game,2008,Jazz,76
gail jhonson,my soldier,2008,Jazz,130
caravan palace,we can dance,2008,Jazz,84
atlantic five jazz band,somewhere over the rainbow,2008,Jazz,110
earl klugh,morning in rio,2008,Jazz,70
thievery corporation,beautiful drug,2008,Jazz,39
meshuggah,lethargica,2008,Jazz,62
have a nice life,"deep, deep",2008,Jazz,57
gramatik,the culture,2009,Jazz,23
the dear hunter,son,2009,Jazz,38
sophie milman,i can't make you love me,2009,Jazz,41
the rippingtons,age of reason,2009,Jazz,1
parov stelar,coco,2009,Jazz,22
fat freddy's drop,the nod,2009,Jazz,182
télépopmusik,ghost girl,2009,Jazz,49
gramatik,the prophet (version 2.0),2009,Jazz,69
